radius, frequency, amplitude, startcharge, endcharge, overtones
32.0, 500.0, 4.96950127422517, 170, 180, 0
32.0, 500.0, 4.96950127422517, 180, 190, 0
32.0, 500.0, 4.96950127422517, 190, 200, 0
32.0, 500.0, 4.96950127422517, 200, 210, 0
32.0, 500.0, 4.96950127422517, 210, 220, 0
32.0, 500.0, 4.96950127422517, 220, 230, 0
32.0, 500.0, 4.96950127422517, 230, 240, 0
32.0, 500.0, 4.96950127422517, 240, 250, 0
32.0, 500.0, 4.96950127422517, 250, 260, 0
32.0, 500.0, 4.96950127422517, 260, 270, 0
32.0, 500.0, 4.96950127422517, 270, 280, 0
32.0, 500.0, 4.96950127422517, 280, 290, 0
32.0, 500.0, 4.96950127422517, 290, 300, 0
32.0, 500.0, 4.96950127422517, 300, 310, 0
32.0, 500.0, 4.96950127422517, 310, 320, 0
32.0, 500.0, 4.96950127422517, 320, 330, 0
32.0, 500.0, 5.934961880114778, 0, 10, 0
32.0, 500.0, 5.934961880114778, 10, 20, 0
32.0, 500.0, 5.934961880114778, 20, 30, 0
32.0, 500.0, 5.934961880114778, 30, 40, 0
32.0, 500.0, 5.934961880114778, 40, 50, 0
32.0, 500.0, 5.934961880114778, 50, 60, 0
32.0, 500.0, 5.934961880114778, 60, 70, 0
32.0, 500.0, 5.934961880114778, 70, 80, 0
32.0, 500.0, 5.934961880114778, 80, 90, 0
32.0, 500.0, 5.934961880114778, 90, 100, 0
32.0, 500.0, 5.934961880114778, 100, 110, 0
32.0, 500.0, 5.934961880114778, 110, 120, 0
32.0, 500.0, 5.934961880114778, 120, 130, 0
32.0, 500.0, 5.934961880114778, 130, 140, 0
32.0, 500.0, 5.934961880114778, 140, 150, 0
32.0, 500.0, 5.934961880114778, 150, 160, 0
32.0, 500.0, 5.934961880114778, 160, 170, 0
32.0, 500.0, 5.934961880114778, 170, 180, 0
32.0, 500.0, 5.934961880114778, 180, 190, 0
32.0, 500.0, 5.934961880114778, 190, 200, 0
32.0, 500.0, 5.934961880114778, 200, 210, 0
32.0, 500.0, 5.934961880114778, 210, 220, 0
32.0, 500.0, 5.934961880114778, 220, 230, 0
32.0, 500.0, 5.934961880114778, 230, 240, 0
32.0, 500.0, 5.934961880114778, 240, 250, 0
32.0, 500.0, 5.934961880114778, 250, 260, 0
32.0, 500.0, 5.934961880114778, 260, 270, 0
32.0, 500.0, 5.934961880114778, 270, 280, 0
32.0, 500.0, 5.934961880114778, 280, 290, 0
32.0, 500.0, 5.934961880114778, 290, 300, 0
32.0, 500.0, 5.934961880114778, 300, 310, 0
32.0, 500.0, 5.934961880114778, 310, 320, 0
32.0, 500.0, 5.934961880114778, 320, 330, 0
32.0, 500.0, 7.087989432884798, 0, 10, 0
32.0, 500.0, 7.087989432884798, 10, 20, 0
32.0, 500.0, 7.087989432884798, 20, 30, 0
32.0, 500.0, 7.087989432884798, 30, 40, 0
32.0, 500.0, 7.087989432884798, 40, 50, 0
32.0, 500.0, 7.087989432884798, 50, 60, 0
32.0, 500.0, 7.087989432884798, 60, 70, 0
32.0, 500.0, 7.087989432884798, 70, 80, 0
32.0, 500.0, 7.087989432884798, 80, 90, 0
32.0, 500.0, 7.087989432884798, 90, 100, 0
32.0, 500.0, 7.087989432884798, 100, 110, 0
32.0, 500.0, 7.087989432884798, 110, 120, 0
32.0, 500.0, 7.087989432884798, 120, 130, 0
32.0, 500.0, 7.087989432884798, 130, 140, 0
32.0, 500.0, 7.087989432884798, 140, 150, 0
32.0, 500.0, 7.087989432884798, 150, 160, 0
32.0, 500.0, 7.087989432884798, 160, 170, 0
32.0, 500.0, 7.087989432884798, 170, 180, 0
32.0, 500.0, 7.087989432884798, 180, 190, 0
32.0, 500.0, 7.087989432884798, 190, 200, 0
32.0, 500.0, 7.087989432884798, 200, 210, 0
32.0, 500.0, 7.087989432884798, 210, 220, 0
32.0, 500.0, 7.087989432884798, 220, 230, 0
32.0, 500.0, 7.087989432884798, 230, 240, 0
32.0, 500.0, 7.087989432884798, 240, 250, 0
32.0, 500.0, 7.087989432884798, 250, 260, 0
32.0, 500.0, 7.087989432884798, 260, 270, 0
32.0, 500.0, 7.087989432884798, 270, 280, 0
32.0, 500.0, 7.087989432884798, 280, 290, 0
32.0, 500.0, 7.087989432884798, 290, 300, 0
32.0, 500.0, 7.087989432884798, 300, 310, 0
32.0, 500.0, 7.087989432884798, 310, 320, 0
32.0, 500.0, 7.087989432884798, 320, 330, 0
32.0, 500.0, 8.465023906727255, 0, 10, 0
32.0, 500.0, 8.465023906727255, 10, 20, 0
32.0, 500.0, 8.465023906727255, 20, 30, 0
32.0, 500.0, 8.465023906727255, 30, 40, 0
32.0, 500.0, 8.465023906727255, 40, 50, 0
32.0, 500.0, 8.465023906727255, 50, 60, 0
32.0, 500.0, 8.465023906727255, 60, 70, 0
32.0, 500.0, 8.465023906727255, 70, 80, 0
32.0, 500.0, 8.465023906727255, 80, 90, 0
32.0, 500.0, 8.465023906727255, 90, 100, 0
32.0, 500.0, 8.465023906727255, 100, 110, 0
32.0, 500.0, 8.465023906727255, 110, 120, 0
32.0, 500.0, 8.465023906727255, 120, 130, 0
32.0, 500.0, 8.465023906727255, 130, 140, 0
32.0, 500.0, 8.465023906727255, 140, 150, 0
32.0, 500.0, 8.465023906727255, 150, 160, 0
32.0, 500.0, 8.465023906727255, 160, 170, 0
32.0, 500.0, 8.465023906727255, 170, 180, 0
32.0, 500.0, 8.465023906727255, 180, 190, 0
32.0, 500.0, 8.465023906727255, 190, 200, 0
32.0, 500.0, 8.465023906727255, 200, 210, 0
32.0, 500.0, 8.465023906727255, 210, 220, 0
32.0, 500.0, 8.465023906727255, 220, 230, 0
32.0, 500.0, 8.465023906727255, 230, 240, 0
32.0, 500.0, 8.465023906727255, 240, 250, 0
32.0, 500.0, 8.465023906727255, 250, 260, 0
32.0, 500.0, 8.465023906727255, 260, 270, 0
32.0, 500.0, 8.465023906727255, 270, 280, 0
32.0, 500.0, 8.465023906727255, 280, 290, 0
32.0, 500.0, 8.465023906727255, 290, 300, 0
32.0, 500.0, 8.465023906727255, 300, 310, 0
32.0, 500.0, 8.465023906727255, 310, 320, 0
32.0, 500.0, 8.465023906727255, 320, 330, 0
32.0, 500.0, 10.109584730616609, 0, 10, 0
32.0, 500.0, 10.109584730616609, 10, 20, 0
32.0, 500.0, 10.109584730616609, 20, 30, 0
32.0, 500.0, 10.109584730616609, 30, 40, 0
32.0, 500.0, 10.109584730616609, 40, 50, 0
32.0, 500.0, 10.109584730616609, 50, 60, 0
32.0, 500.0, 10.109584730616609, 60, 70, 0
32.0, 500.0, 10.109584730616609, 70, 80, 0
32.0, 500.0, 10.109584730616609, 80, 90, 0
32.0, 500.0, 10.109584730616609, 90, 100, 0
32.0, 500.0, 10.109584730616609, 100, 110, 0
32.0, 500.0, 10.109584730616609, 110, 120, 0
32.0, 500.0, 10.109584730616609, 120, 130, 0
32.0, 500.0, 10.109584730616609, 130, 140, 0
32.0, 500.0, 10.109584730616609, 140, 150, 0
32.0, 500.0, 10.109584730616609, 150, 160, 0
32.0, 500.0, 10.109584730616609, 160, 170, 0
32.0, 500.0, 10.109584730616609, 170, 180, 0
32.0, 500.0, 10.109584730616609, 180, 190, 0
32.0, 500.0, 10.109584730616609, 190, 200, 0
32.0, 500.0, 10.109584730616609, 200, 210, 0
32.0, 500.0, 10.109584730616609, 210, 220, 0
32.0, 500.0, 10.109584730616609, 220, 230, 0
32.0, 500.0, 10.109584730616609, 230, 240, 0
32.0, 500.0, 10.109584730616609, 240, 250, 0
32.0, 500.0, 10.109584730616609, 250, 260, 0
32.0, 500.0, 10.109584730616609, 260, 270, 0
32.0, 500.0, 10.109584730616609, 270, 280, 0
32.0, 500.0, 10.109584730616609, 280, 290, 0
32.0, 500.0, 10.109584730616609, 290, 300, 0
32.0, 500.0, 10.109584730616609, 300, 310, 0
32.0, 500.0, 10.109584730616609, 310, 320, 0
32.0, 500.0, 10.109584730616609, 320, 330, 0
32.0, 500.0, 12.073646164695873, 0, 10, 0
32.0, 500.0, 12.073646164695873, 10, 20, 0
32.0, 500.0, 12.073646164695873, 20, 30, 0
32.0, 500.0, 12.073646164695873, 30, 40, 0
32.0, 500.0, 12.073646164695873, 40, 50, 0
32.0, 500.0, 12.073646164695873, 50, 60, 0
32.0, 500.0, 12.073646164695873, 60, 70, 0
32.0, 500.0, 12.073646164695873, 70, 80, 0
32.0, 500.0, 12.073646164695873, 80, 90, 0
32.0, 500.0, 12.073646164695873, 90, 100, 0
32.0, 500.0, 12.073646164695873, 100, 110, 0
32.0, 500.0, 12.073646164695873, 110, 120, 0
32.0, 500.0, 12.073646164695873, 120, 130, 0
32.0, 500.0, 12.073646164695873, 130, 140, 0
32.0, 500.0, 12.073646164695873, 140, 150, 0
32.0, 500.0, 12.073646164695873, 150, 160, 0
32.0, 500.0, 12.073646164695873, 160, 170, 0
32.0, 500.0, 12.073646164695873, 170, 180, 0
32.0, 500.0, 12.073646164695873, 180, 190, 0
32.0, 500.0, 12.073646164695873, 190, 200, 0
32.0, 500.0, 12.073646164695873, 200, 210, 0
32.0, 500.0, 12.073646164695873, 210, 220, 0
32.0, 500.0, 12.073646164695873, 220, 230, 0
32.0, 500.0, 12.073646164695873, 230, 240, 0
32.0, 500.0, 12.073646164695873, 240, 250, 0
32.0, 500.0, 12.073646164695873, 250, 260, 0
32.0, 500.0, 12.073646164695873, 260, 270, 0
32.0, 500.0, 12.073646164695873, 270, 280, 0
32.0, 500.0, 12.073646164695873, 280, 290, 0
32.0, 500.0, 12.073646164695873, 290, 300, 0
32.0, 500.0, 12.073646164695873, 300, 310, 0
32.0, 500.0, 12.073646164695873, 310, 320, 0
32.0, 500.0, 12.073646164695873, 320, 330, 0
32.0, 500.0, 14.419279880884314, 0, 10, 0
32.0, 500.0, 14.419279880884314, 10, 20, 0
32.0, 500.0, 14.419279880884314, 20, 30, 0
32.0, 500.0, 14.419279880884314, 30, 40, 0
32.0, 500.0, 14.419279880884314, 40, 50, 0
32.0, 500.0, 14.419279880884314, 50, 60, 0
32.0, 500.0, 14.419279880884314, 60, 70, 0
32.0, 500.0, 14.419279880884314, 70, 80, 0
32.0, 500.0, 14.419279880884314, 80, 90, 0
32.0, 500.0, 14.419279880884314, 90, 100, 0
32.0, 500.0, 14.419279880884314, 100, 110, 0
32.0, 500.0, 14.419279880884314, 110, 120, 0
32.0, 500.0, 14.419279880884314, 120, 130, 0
32.0, 500.0, 14.419279880884314, 130, 140, 0
32.0, 500.0, 14.419279880884314, 140, 150, 0
32.0, 500.0, 14.419279880884314, 150, 160, 0
32.0, 500.0, 14.419279880884314, 160, 170, 0
32.0, 500.0, 14.419279880884314, 170, 180, 0
32.0, 500.0, 14.419279880884314, 180, 190, 0
32.0, 500.0, 14.419279880884314, 190, 200, 0
32.0, 500.0, 14.419279880884314, 200, 210, 0
32.0, 500.0, 14.419279880884314, 210, 220, 0
32.0, 500.0, 14.419279880884314, 220, 230, 0
32.0, 500.0, 14.419279880884314, 230, 240, 0
32.0, 500.0, 14.419279880884314, 240, 250, 0
32.0, 500.0, 14.419279880884314, 250, 260, 0
32.0, 500.0, 14.419279880884314, 260, 270, 0
32.0, 500.0, 14.419279880884314, 270, 280, 0
32.0, 500.0, 14.419279880884314, 280, 290, 0
32.0, 500.0, 14.419279880884314, 290, 300, 0
32.0, 500.0, 14.419279880884314, 300, 310, 0
32.0, 500.0, 14.419279880884314, 310, 320, 0
32.0, 500.0, 14.419279880884314, 320, 330, 0
32.0, 500.0, 17.22061665938449, 0, 10, 0
32.0, 500.0, 17.22061665938449, 10, 20, 0
32.0, 500.0, 17.22061665938449, 20, 30, 0
32.0, 500.0, 17.22061665938449, 30, 40, 0
32.0, 500.0, 17.22061665938449, 40, 50, 0
32.0, 500.0, 17.22061665938449, 50, 60, 0
32.0, 500.0, 17.22061665938449, 60, 70, 0
32.0, 500.0, 17.22061665938449, 70, 80, 0
32.0, 500.0, 17.22061665938449, 80, 90, 0
32.0, 500.0, 17.22061665938449, 90, 100, 0
32.0, 500.0, 17.22061665938449, 100, 110, 0
32.0, 500.0, 17.22061665938449, 110, 120, 0
32.0, 500.0, 17.22061665938449, 120, 130, 0
32.0, 500.0, 17.22061665938449, 130, 140, 0
32.0, 500.0, 17.22061665938449, 140, 150, 0
32.0, 500.0, 17.22061665938449, 150, 160, 0
32.0, 500.0, 17.22061665938449, 160, 170, 0
32.0, 500.0, 17.22061665938449, 170, 180, 0
32.0, 500.0, 17.22061665938449, 180, 190, 0
32.0, 500.0, 17.22061665938449, 190, 200, 0
32.0, 500.0, 17.22061665938449, 200, 210, 0
32.0, 500.0, 17.22061665938449, 210, 220, 0
32.0, 500.0, 17.22061665938449, 220, 230, 0
32.0, 500.0, 17.22061665938449, 230, 240, 0
32.0, 500.0, 17.22061665938449, 240, 250, 0
32.0, 500.0, 17.22061665938449, 250, 260, 0
32.0, 500.0, 17.22061665938449, 260, 270, 0
32.0, 500.0, 17.22061665938449, 270, 280, 0
32.0, 500.0, 17.22061665938449, 280, 290, 0
32.0, 500.0, 17.22061665938449, 290, 300, 0
32.0, 500.0, 17.22061665938449, 300, 310, 0
32.0, 500.0, 17.22061665938449, 310, 320, 0
32.0, 500.0, 17.22061665938449, 320, 330, 0
32.0, 500.0, 20.566189198020016, 0, 10, 0
32.0, 500.0, 20.566189198020016, 10, 20, 0
32.0, 500.0, 20.566189198020016, 20, 30, 0
32.0, 500.0, 20.566189198020016, 30, 40, 0
32.0, 500.0, 20.566189198020016, 40, 50, 0
32.0, 500.0, 20.566189198020016, 50, 60, 0
32.0, 500.0, 20.566189198020016, 60, 70, 0
32.0, 500.0, 20.566189198020016, 70, 80, 0
32.0, 500.0, 20.566189198020016, 80, 90, 0
32.0, 500.0, 20.566189198020016, 90, 100, 0
32.0, 500.0, 20.566189198020016, 100, 110, 0
32.0, 500.0, 20.566189198020016, 110, 120, 0
32.0, 500.0, 20.566189198020016, 120, 130, 0
32.0, 500.0, 20.566189198020016, 130, 140, 0
32.0, 500.0, 20.566189198020016, 140, 150, 0
32.0, 500.0, 20.566189198020016, 150, 160, 0
32.0, 500.0, 20.566189198020016, 160, 170, 0
32.0, 500.0, 20.566189198020016, 170, 180, 0
32.0, 500.0, 20.566189198020016, 180, 190, 0
32.0, 500.0, 20.566189198020016, 190, 200, 0
32.0, 500.0, 20.566189198020016, 200, 210, 0
32.0, 500.0, 20.566189198020016, 210, 220, 0
32.0, 500.0, 20.566189198020016, 220, 230, 0
32.0, 500.0, 20.566189198020016, 230, 240, 0
32.0, 500.0, 20.566189198020016, 240, 250, 0
32.0, 500.0, 20.566189198020016, 250, 260, 0
32.0, 500.0, 20.566189198020016, 260, 270, 0
32.0, 500.0, 20.566189198020016, 270, 280, 0
32.0, 500.0, 20.566189198020016, 280, 290, 0
32.0, 500.0, 20.566189198020016, 290, 300, 0
32.0, 500.0, 20.566189198020016, 300, 310, 0
32.0, 500.0, 20.566189198020016, 310, 320, 0
32.0, 500.0, 20.566189198020016, 320, 330, 0
32.0, 500.0, 24.561730075923634, 0, 10, 0
32.0, 500.0, 24.561730075923634, 10, 20, 0
32.0, 500.0, 24.561730075923634, 20, 30, 0
32.0, 500.0, 24.561730075923634, 30, 40, 0
32.0, 500.0, 24.561730075923634, 40, 50, 0
32.0, 500.0, 24.561730075923634, 50, 60, 0
32.0, 500.0, 24.561730075923634, 60, 70, 0
32.0, 500.0, 24.561730075923634, 70, 80, 0
32.0, 500.0, 24.561730075923634, 80, 90, 0
32.0, 500.0, 24.561730075923634, 90, 100, 0
32.0, 500.0, 24.561730075923634, 100, 110, 0
32.0, 500.0, 24.561730075923634, 110, 120, 0
32.0, 500.0, 24.561730075923634, 120, 130, 0
32.0, 500.0, 24.561730075923634, 130, 140, 0
32.0, 500.0, 24.561730075923634, 140, 150, 0
32.0, 500.0, 24.561730075923634, 150, 160, 0
32.0, 500.0, 24.561730075923634, 160, 170, 0
32.0, 500.0, 24.561730075923634, 170, 180, 0
32.0, 500.0, 24.561730075923634, 180, 190, 0
32.0, 500.0, 24.561730075923634, 190, 200, 0
32.0, 500.0, 24.561730075923634, 200, 210, 0
32.0, 500.0, 24.561730075923634, 210, 220, 0
32.0, 500.0, 24.561730075923634, 220, 230, 0
32.0, 500.0, 24.561730075923634, 230, 240, 0
32.0, 500.0, 24.561730075923634, 240, 250, 0
32.0, 500.0, 24.561730075923634, 250, 260, 0
32.0, 500.0, 24.561730075923634, 260, 270, 0
32.0, 500.0, 24.561730075923634, 270, 280, 0
32.0, 500.0, 24.561730075923634, 280, 290, 0
32.0, 500.0, 24.561730075923634, 290, 300, 0
32.0, 500.0, 24.561730075923634, 300, 310, 0
32.0, 500.0, 24.561730075923634, 310, 320, 0
32.0, 500.0, 24.561730075923634, 320, 330, 0
32.0, 500.0, 29.33351329767067, 0, 10, 0
32.0, 500.0, 29.33351329767067, 10, 20, 0
32.0, 500.0, 29.33351329767067, 20, 30, 0
32.0, 500.0, 29.33351329767067, 30, 40, 0
32.0, 500.0, 29.33351329767067, 40, 50, 0
32.0, 500.0, 29.33351329767067, 50, 60, 0
32.0, 500.0, 29.33351329767067, 60, 70, 0
32.0, 500.0, 29.33351329767067, 70, 80, 0
32.0, 500.0, 29.33351329767067, 80, 90, 0
32.0, 500.0, 29.33351329767067, 90, 100, 0
32.0, 500.0, 29.33351329767067, 100, 110, 0
32.0, 500.0, 29.33351329767067, 110, 120, 0
32.0, 500.0, 29.33351329767067, 120, 130, 0
32.0, 500.0, 29.33351329767067, 130, 140, 0
32.0, 500.0, 29.33351329767067, 140, 150, 0
32.0, 500.0, 29.33351329767067, 150, 160, 0
32.0, 500.0, 29.33351329767067, 160, 170, 0
32.0, 500.0, 29.33351329767067, 170, 180, 0
32.0, 500.0, 29.33351329767067, 180, 190, 0
32.0, 500.0, 29.33351329767067, 190, 200, 0
32.0, 500.0, 29.33351329767067, 200, 210, 0
32.0, 500.0, 29.33351329767067, 210, 220, 0
32.0, 500.0, 29.33351329767067, 220, 230, 0
32.0, 500.0, 29.33351329767067, 230, 240, 0
32.0, 500.0, 29.33351329767067, 240, 250, 0
32.0, 500.0, 29.33351329767067, 250, 260, 0
32.0, 500.0, 29.33351329767067, 260, 270, 0
32.0, 500.0, 29.33351329767067, 270, 280, 0
32.0, 500.0, 29.33351329767067, 280, 290, 0
32.0, 500.0, 29.33351329767067, 290, 300, 0
32.0, 500.0, 29.33351329767067, 300, 310, 0
32.0, 500.0, 29.33351329767067, 310, 320, 0
32.0, 500.0, 29.33351329767067, 320, 330, 0
32.0, 500.0, 35.03234502312496, 0, 10, 0
32.0, 500.0, 35.03234502312496, 10, 20, 0
32.0, 500.0, 35.03234502312496, 20, 30, 0
32.0, 500.0, 35.03234502312496, 30, 40, 0
32.0, 500.0, 35.03234502312496, 40, 50, 0
32.0, 500.0, 35.03234502312496, 50, 60, 0
32.0, 500.0, 35.03234502312496, 60, 70, 0
32.0, 500.0, 35.03234502312496, 70, 80, 0
32.0, 500.0, 35.03234502312496, 80, 90, 0
32.0, 500.0, 35.03234502312496, 90, 100, 0
32.0, 500.0, 35.03234502312496, 100, 110, 0
32.0, 500.0, 35.03234502312496, 110, 120, 0
32.0, 500.0, 35.03234502312496, 120, 130, 0
32.0, 500.0, 35.03234502312496, 130, 140, 0
32.0, 500.0, 35.03234502312496, 140, 150, 0
32.0, 500.0, 35.03234502312496, 150, 160, 0
32.0, 500.0, 35.03234502312496, 160, 170, 0
32.0, 500.0, 35.03234502312496, 170, 180, 0
32.0, 500.0, 35.03234502312496, 180, 190, 0
32.0, 500.0, 35.03234502312496, 190, 200, 0
32.0, 500.0, 35.03234502312496, 200, 210, 0
32.0, 500.0, 35.03234502312496, 210, 220, 0
32.0, 500.0, 35.03234502312496, 220, 230, 0
32.0, 500.0, 35.03234502312496, 230, 240, 0
32.0, 500.0, 35.03234502312496, 240, 250, 0
32.0, 500.0, 35.03234502312496, 250, 260, 0
32.0, 500.0, 35.03234502312496, 260, 270, 0
32.0, 500.0, 35.03234502312496, 270, 280, 0
32.0, 500.0, 35.03234502312496, 280, 290, 0
32.0, 500.0, 35.03234502312496, 290, 300, 0
32.0, 500.0, 35.03234502312496, 300, 310, 0
32.0, 500.0, 35.03234502312496, 310, 320, 0
32.0, 500.0, 35.03234502312496, 320, 330, 0
32.0, 500.0, 41.83832960495478, 0, 10, 0
32.0, 500.0, 41.83832960495478, 10, 20, 0
32.0, 500.0, 41.83832960495478, 20, 30, 0
32.0, 500.0, 41.83832960495478, 30, 40, 0
32.0, 500.0, 41.83832960495478, 40, 50, 0
32.0, 500.0, 41.83832960495478, 50, 60, 0
32.0, 500.0, 41.83832960495478, 60, 70, 0
32.0, 500.0, 41.83832960495478, 70, 80, 0
32.0, 500.0, 41.83832960495478, 80, 90, 0
32.0, 500.0, 41.83832960495478, 90, 100, 0
32.0, 500.0, 41.83832960495478, 100, 110, 0
32.0, 500.0, 41.83832960495478, 110, 120, 0
32.0, 500.0, 41.83832960495478, 120, 130, 0
32.0, 500.0, 41.83832960495478, 130, 140, 0
32.0, 500.0, 41.83832960495478, 140, 150, 0
32.0, 500.0, 41.83832960495478, 150, 160, 0
32.0, 500.0, 41.83832960495478, 160, 170, 0
32.0, 500.0, 41.83832960495478, 170, 180, 0
32.0, 500.0, 41.83832960495478, 180, 190, 0
32.0, 500.0, 41.83832960495478, 190, 200, 0
32.0, 500.0, 41.83832960495478, 200, 210, 0
32.0, 500.0, 41.83832960495478, 210, 220, 0
32.0, 500.0, 41.83832960495478, 220, 230, 0
32.0, 500.0, 41.83832960495478, 230, 240, 0
32.0, 500.0, 41.83832960495478, 240, 250, 0
32.0, 500.0, 41.83832960495478, 250, 260, 0
32.0, 500.0, 41.83832960495478, 260, 270, 0
32.0, 500.0, 41.83832960495478, 270, 280, 0
32.0, 500.0, 41.83832960495478, 280, 290, 0
32.0, 500.0, 41.83832960495478, 290, 300, 0
32.0, 500.0, 41.83832960495478, 300, 310, 0
32.0, 500.0, 41.83832960495478, 310, 320, 0
32.0, 500.0, 41.83832960495478, 320, 330, 0
32.0, 500.0, 49.96656155839293, 0, 10, 0
32.0, 500.0, 49.96656155839293, 10, 20, 0
32.0, 500.0, 49.96656155839293, 20, 30, 0
32.0, 500.0, 49.96656155839293, 30, 40, 0
32.0, 500.0, 49.96656155839293, 40, 50, 0
32.0, 500.0, 49.96656155839293, 50, 60, 0
32.0, 500.0, 49.96656155839293, 60, 70, 0
32.0, 500.0, 49.96656155839293, 70, 80, 0
32.0, 500.0, 49.96656155839293, 80, 90, 0
32.0, 500.0, 49.96656155839293, 90, 100, 0
32.0, 500.0, 49.96656155839293, 100, 110, 0
32.0, 500.0, 49.96656155839293, 110, 120, 0
32.0, 500.0, 49.96656155839293, 120, 130, 0
32.0, 500.0, 49.96656155839293, 130, 140, 0
32.0, 500.0, 49.96656155839293, 140, 150, 0
32.0, 500.0, 49.96656155839293, 150, 160, 0
32.0, 500.0, 49.96656155839293, 160, 170, 0
32.0, 500.0, 49.96656155839293, 170, 180, 0
32.0, 500.0, 49.96656155839293, 180, 190, 0
32.0, 500.0, 49.96656155839293, 190, 200, 0
32.0, 500.0, 49.96656155839293, 200, 210, 0
32.0, 500.0, 49.96656155839293, 210, 220, 0
32.0, 500.0, 49.96656155839293, 220, 230, 0
32.0, 500.0, 49.96656155839293, 230, 240, 0
32.0, 500.0, 49.96656155839293, 240, 250, 0
32.0, 500.0, 49.96656155839293, 250, 260, 0
32.0, 500.0, 49.96656155839293, 260, 270, 0
32.0, 500.0, 49.96656155839293, 270, 280, 0
32.0, 500.0, 49.96656155839293, 280, 290, 0
32.0, 500.0, 49.96656155839293, 290, 300, 0
32.0, 500.0, 49.96656155839293, 300, 310, 0
32.0, 500.0, 49.96656155839293, 310, 320, 0
32.0, 500.0, 49.96656155839293, 320, 330, 0
32.0, 500.0, 59.67392335073057, 0, 10, 0
32.0, 500.0, 59.67392335073057, 10, 20, 0
32.0, 500.0, 59.67392335073057, 20, 30, 0
32.0, 500.0, 59.67392335073057, 30, 40, 0
32.0, 500.0, 59.67392335073057, 40, 50, 0
32.0, 500.0, 59.67392335073057, 50, 60, 0
32.0, 500.0, 59.67392335073057, 60, 70, 0
32.0, 500.0, 59.67392335073057, 70, 80, 0
32.0, 500.0, 59.67392335073057, 80, 90, 0
32.0, 500.0, 59.67392335073057, 90, 100, 0
32.0, 500.0, 59.67392335073057, 100, 110, 0
32.0, 500.0, 59.67392335073057, 110, 120, 0
32.0, 500.0, 59.67392335073057, 120, 130, 0
32.0, 500.0, 59.67392335073057, 130, 140, 0
32.0, 500.0, 59.67392335073057, 140, 150, 0
32.0, 500.0, 59.67392335073057, 150, 160, 0
32.0, 500.0, 59.67392335073057, 160, 170, 0
32.0, 500.0, 59.67392335073057, 170, 180, 0
32.0, 500.0, 59.67392335073057, 180, 190, 0
32.0, 500.0, 59.67392335073057, 190, 200, 0
32.0, 500.0, 59.67392335073057, 200, 210, 0
32.0, 500.0, 59.67392335073057, 210, 220, 0
32.0, 500.0, 59.67392335073057, 220, 230, 0
32.0, 500.0, 59.67392335073057, 230, 240, 0
32.0, 500.0, 59.67392335073057, 240, 250, 0
32.0, 500.0, 59.67392335073057, 250, 260, 0
32.0, 500.0, 59.67392335073057, 260, 270, 0
32.0, 500.0, 59.67392335073057, 270, 280, 0
32.0, 500.0, 59.67392335073057, 280, 290, 0
32.0, 500.0, 59.67392335073057, 290, 300, 0
32.0, 500.0, 59.67392335073057, 300, 310, 0
32.0, 500.0, 59.67392335073057, 310, 320, 0
32.0, 500.0, 59.67392335073057, 320, 330, 0
32.0, 500.0, 71.26720384606338, 0, 10, 0
32.0, 500.0, 71.26720384606338, 10, 20, 0
32.0, 500.0, 71.26720384606338, 20, 30, 0
32.0, 500.0, 71.26720384606338, 30, 40, 0
32.0, 500.0, 71.26720384606338, 40, 50, 0
32.0, 500.0, 71.26720384606338, 50, 60, 0
32.0, 500.0, 71.26720384606338, 60, 70, 0
32.0, 500.0, 71.26720384606338, 70, 80, 0
32.0, 500.0, 71.26720384606338, 80, 90, 0
32.0, 500.0, 71.26720384606338, 90, 100, 0
32.0, 500.0, 71.26720384606338, 100, 110, 0
32.0, 500.0, 71.26720384606338, 110, 120, 0
32.0, 500.0, 71.26720384606338, 120, 130, 0
32.0, 500.0, 71.26720384606338, 130, 140, 0
32.0, 500.0, 71.26720384606338, 140, 150, 0
32.0, 500.0, 71.26720384606338, 150, 160, 0
32.0, 500.0, 71.26720384606338, 160, 170, 0
32.0, 500.0, 71.26720384606338, 170, 180, 0
32.0, 500.0, 71.26720384606338, 180, 190, 0
32.0, 500.0, 71.26720384606338, 190, 200, 0
32.0, 500.0, 71.26720384606338, 200, 210, 0
32.0, 500.0, 71.26720384606338, 210, 220, 0
32.0, 500.0, 71.26720384606338, 220, 230, 0
32.0, 500.0, 71.26720384606338, 230, 240, 0
32.0, 500.0, 71.26720384606338, 240, 250, 0
32.0, 500.0, 71.26720384606338, 250, 260, 0
32.0, 500.0, 71.26720384606338, 260, 270, 0
32.0, 500.0, 71.26720384606338, 270, 280, 0
32.0, 500.0, 71.26720384606338, 280, 290, 0
32.0, 500.0, 71.26720384606338, 290, 300, 0
32.0, 500.0, 71.26720384606338, 300, 310, 0
32.0, 500.0, 71.26720384606338, 310, 320, 0
32.0, 500.0, 71.26720384606338, 320, 330, 0
32.0, 500.0, 85.1127939784467, 0, 10, 0
32.0, 500.0, 85.1127939784467, 10, 20, 0
32.0, 500.0, 85.1127939784467, 20, 30, 0
32.0, 500.0, 85.1127939784467, 30, 40, 0
32.0, 500.0, 85.1127939784467, 40, 50, 0
32.0, 500.0, 85.1127939784467, 50, 60, 0
